x,y,z,vx,vy,vz,m,id
-0.51067168,0.14730074,-0.39147985,-0.2345909,0.45455882,-0.61105651,1.56E-05,286
-0.35413519,0.46781313,0.2386581,0.13000983,0.22279385,8.92E-02,1.56E-05,287
0.515329,-0.42415142,-0.41336665,0.25714469,-0.50891441,0.51943684,1.56E-05,288
-0.38142121,3.16E-02,0.3708882,-0.3873536,-0.17943704,0.39354706,1.56E-05,289
0.96148491,0.533445,0.12041605,3.98E-02,0.21090637,-0.12811516,1.56E-05,290
-0.53173006,-0.23742913,0.41535404,-0.21488078,-0.16702944,0.49509543,1.56E-05,291
-2.81E-02,1.6860836,0.63088804,-8.99E-02,6.47E-03,-0.22680008,1.56E-05,292
8.67E-02,-0.95490092,-0.39527911,0.53244275,0.62943429,0.19628353,1.56E-05,293
-1.5034708,0.91168952,2.1833978,-0.1260104,4.46E-02,0.38612327,1.56E-05,294
0.14593311,0.41052952,-0.7225945,0.65775216,7.77E-02,2.44E-02,1.56E-05,295
8.76E-02,-0.2707383,-1.06E-02,-0.84690553,3.95E-02,0.53193837,1.56E-05,296
1.39428,0.42499727,0.74444586,-0.39935538,0.47954094,-0.41508085,1.56E-05,297
6.76E-02,4.71E-02,-0.47452602,0.69016272,0.49419254,0.2146806,1.56E-05,298
-4.54E-02,-0.10909105,2.14E-02,1.0433478,0.52604491,-0.24658746,1.56E-05,299
-0.36637369,-0.12570457,-0.86645204,0.31609765,0.10461523,-0.25550872,1.56E-05,300
0.39198935,0.2685031,0.49296856,0.6290279,0.29327324,0.26414382,1.56E-05,301
0.98950857,-1.0504085,-1.1753542,-0.14379947,8.89E-02,-7.02E-02,1.56E-05,302
-0.47800502,-0.27704042,-0.16185431,-7.95E-02,0.15093489,0.14900678,1.56E-05,303
7.12E-02,1.6513312,1.1625471,0.10717154,5.49E-02,0.10199433,1.56E-05,304
0.53829592,0.16923364,-0.22362369,-0.10240927,0.42121404,7.25E-02,1.56E-05,305
-0.94531679,0.31214491,0.35263771,5.94E-02,0.72087032,-0.40380594,1.56E-05,306
-0.28377065,2.53E-02,-0.11840436,-0.80036366,0.79963249,-0.35039482,1.56E-05,307
0.32218251,0.83174825,-0.80710602,-0.12089497,0.6175251,0.1349877,1.56E-05,308
0.11660702,-0.50233436,0.38203615,-0.507204,0.74384737,-0.69093639,1.56E-05,309
0.71181095,0.13509011,-0.62893158,0.35636061,0.13634235,0.54300201,1.56E-05,310
0.50584841,-0.57148957,-3.92E-03,-0.7719118,6.60E-02,-8.00E-02,1.56E-05,311
-0.46350232,1.9328406,0.24875194,-5.34E-02,-0.44732878,7.19E-02,1.56E-05,312
0.98628372,-0.5162093,-0.13993938,-0.44415781,-0.17645752,-0.13736281,1.56E-05,313
-0.27032411,-0.23714963,-0.26609147,0.50454164,0.4497427,8.92E-02,1.56E-05,314
0.53506649,-0.61489856,0.51522493,8.24E-02,0.44471943,0.34735709,1.56E-05,315
0.19598153,0.76727778,0.67808247,-0.37272504,-0.14214386,0.43307438,1.56E-05,316
1.055941,-0.88350648,-0.3441669,0.36793706,-2.08E-02,-0.30979574,1.56E-05,317
0.11331665,-0.22331834,-0.252251,-0.83601987,-0.26759794,0.31297877,1.56E-05,318
-0.91902936,-0.7359063,-0.18020359,6.43E-02,3.37E-02,0.51878107,1.56E-05,319
1.3141671,8.68E-02,-0.44549274,-0.51497865,-0.12057751,-0.78079116,1.56E-05,320
0.13460678,-0.96559978,-0.30588317,0.35591662,-0.24827288,-0.28230742,1.56E-05,321
0.36005229,-0.88999474,-2.1128249,8.66E-02,9.09E-02,-2.89E-02,1.56E-05,322
5.80E-02,0.10182667,7.16E-02,-0.29148635,-0.32911852,-0.5413307,1.56E-05,323
-7.93E-02,0.31689739,1.31E-03,-0.27951932,0.22434345,0.56451094,1.56E-05,324
4.07E-02,2.1719522,-0.23199035,-0.10310993,-0.23866808,-0.47693852,1.56E-05,325
-0.32339734,1.8990886,0.47180232,-0.52724326,-0.14726594,0.320676,1.56E-05,326
0.13267775,-8.78E-02,0.20018412,-7.23E-02,0.73805368,0.84305894,1.56E-05,327
0.46687785,4.61E-02,0.11961685,-0.71765298,-0.47255901,2.05E-02,1.56E-05,328
0.97582304,0.5414173,-0.26331308,0.18383928,-6.92E-02,0.49869168,1.56E-05,329
-0.1355291,-0.447588,-0.31374547,-0.69280452,-0.61121392,0.35875684,1.56E-05,330
-3.43E-02,-0.43494916,-8.94E-02,-0.81368923,0.2881352,-0.28160805,1.56E-05,331
0.21281248,-1.0633487,1.0450075,0.17688121,-3.45E-02,0.39961755,1.56E-05,332
-0.15003763,-1.0434295,-0.46640152,-0.50077158,-0.13162151,0.3683556,1.56E-05,333
-5.52E-02,-0.14568651,0.25244138,-0.59614611,0.16894041,-0.21197763,1.56E-05,334
-0.86294895,0.43548682,-0.79483318,-0.24180293,0.59238619,-0.61320889,1.56E-05,335
-0.39765754,0.15967491,-0.49329922,-0.32544932,3.31E-02,-0.40847576,1.56E-05,336
0.52748632,0.74521792,1.3288758,-9.11E-03,7.87E-02,-0.27009249,1.56E-05,337
0.62259573,-0.19575584,-0.13338917,-0.58098173,-0.5012086,-0.41439968,1.56E-05,338
0.39727846,0.17348978,0.95721787,0.23715726,-0.37473521,0.20058207,1.56E-05,339
3.17E-02,2.06E-02,0.16066052,0.36184299,-0.26072925,0.13222665,1.56E-05,340
0.17299864,-3.71E-02,-0.28626293,-0.97815257,-0.1336782,0.69655746,1.56E-05,341
0.25153467,-7.96E-02,-5.41E-02,0.67504573,3.24E-02,-0.58832216,1.56E-05,342
-0.56809223,-0.20741163,1.2275637,-7.52E-02,0.49620524,-0.14763375,1.56E-05,343
-0.56717324,-0.23913053,9.67E-02,-0.32965127,-0.86377925,-3.34E-02,1.56E-05,344
-0.41041046,-1.0453442,-0.14080419,0.54115993,0.39038822,-0.28975245,1.56E-05,345
-0.1681411,-0.1069638,0.11900374,0.44335821,-7.96E-02,0.5867756,1.56E-05,346
1.4721574,-0.41009593,1.0303051,0.15688959,0.27835423,-0.25987244,1.56E-05,347
-0.13433206,-0.31707087,0.16003652,0.75030905,-0.90880191,-0.15334736,1.56E-05,348
9.19E-02,-6.52E-02,0.11843926,1.0197579,-0.56275922,-0.57792276,1.56E-05,349
-1.1225096,2.5823071,-0.92629063,-0.22902557,-5.30E-02,2.46E-03,1.56E-05,350
-0.46905857,-2.03E-02,0.51008445,0.11803107,0.37472677,-0.84628505,1.56E-05,351
0.51843983,-0.39327034,-0.36694911,-0.57185566,-0.40738815,-0.17166054,1.56E-05,352
1.0105299,-0.24545673,5.89E-02,0.66339624,-0.4356668,0.24214977,1.56E-05,353
-0.49726203,-1.2744747,-0.82123786,-0.17740317,0.20301904,8.68E-02,1.56E-05,354
0.65676469,-0.47280198,0.31398365,-0.13151844,0.16104957,0.70544517,1.56E-05,355
1.2372293,1.7517148,0.54880637,-9.88E-02,-0.37498957,-0.2700637,1.56E-05,356
4.60E-03,-2.27E-02,-1.94E-02,-0.16702448,0.52482682,-0.21897262,1.56E-05,357
3.20E-02,0.48533112,0.17575109,0.5417136,0.47011244,-9.58E-02,1.56E-05,358
0.80669844,-8.12E-02,-0.11490066,4.96E-02,0.97868466,-0.36945933,1.56E-05,359
0.17224839,0.34213218,-0.45085216,0.13389836,-0.55911428,-0.16513269,1.56E-05,360
-0.5875085,7.89E-03,-0.80013776,0.45531806,-0.72679842,0.26706085,1.56E-05,361
-0.66963536,0.26557371,-7.89E-02,0.66592878,0.51046425,-5.71E-02,1.56E-05,362
1.181008,0.23490992,2.8505852,-6.29E-02,-9.46E-02,0.35739565,1.56E-05,363
-6.46E-02,-0.17696841,-3.10E-02,7.92E-02,-0.94593048,-1.83E-02,1.56E-05,364
0.63638085,-0.23290433,-0.10218753,0.48670807,0.57228297,5.02E-02,1.56E-05,365
-1.0700201,-0.30092645,0.76662892,0.12455814,-0.6105203,-0.32944545,1.56E-05,366
-2.1937571,0.26760718,0.44886333,9.33E-03,-0.26974899,-0.23137195,1.56E-05,367
0.22529157,-0.22894993,0.35499889,0.11878949,0.57988006,0.2032401,1.56E-05,368
-9.61E-02,0.91147512,-0.14611255,-0.28982669,0.51938069,-0.40831235,1.56E-05,369
7.40E-02,-2.75E-02,-6.88E-02,-3.46E-02,-0.38223553,0.75367689,1.56E-05,370
1.5750757,1.1031951,-0.58525735,-0.19972949,-0.11676794,0.12613839,1.56E-05,371
-2.51E-02,-1.88E-02,3.13E-02,-0.43105796,0.68737227,-0.12377404,1.56E-05,372
-0.2205902,-8.08E-02,-7.90E-03,0.55826879,-0.10970885,-0.38294381,1.56E-05,373
-8.59E-02,-0.18256867,1.24E-03,-0.61869085,0.47210592,-0.11704142,1.56E-05,374
0.21098028,-0.46922606,-3.29E-02,0.5065484,0.27024665,0.8506617,1.56E-05,375
-0.69235861,7.63E-02,-0.37319058,0.25223738,6.56E-02,-0.81722283,1.56E-05,376
0.20936595,-0.22897823,-0.23425248,-0.85662967,-1.37E-02,-0.28165746,1.56E-05,377
-8.93E-02,-0.21616901,2.16E-02,0.26376715,0.29812387,0.4857648,1.56E-05,378
1.2260393,4.61E-02,0.34156421,0.23691088,-0.21242444,-6.35E-02,1.56E-05,379
2.0538263,1.2442348,-0.40797853,-0.15558809,0.42442194,0.24860694,1.56E-05,380
0.80549866,0.16401686,0.93956655,0.33552545,0.59032142,-7.11E-02,1.56E-05,381
1.22E-02,-0.47030705,-0.21952091,0.5789631,0.28435788,-0.31884867,1.56E-05,382
-0.20127307,0.48487163,-0.11724968,-0.38076749,0.48373696,-0.47069085,1.56E-05,383
0.12572338,3.85E-02,-6.72E-02,0.52757102,0.48673812,0.14716811,1.56E-05,384
-0.62405866,-0.6958105,1.3070368,0.17185234,-0.10904293,0.15235309,1.56E-05,385
-8.99E-02,0.48653987,-0.56303942,0.30740792,-0.57421672,0.3786988,1.56E-05,386
-0.65206784,-0.46981055,-1.96E-02,0.25724107,0.49147028,-0.24026941,1.56E-05,387
-0.12265854,0.13588099,0.24332969,-6.06E-02,0.2227719,0.43970025,1.56E-05,388
0.31811449,1.3366485,-0.32775426,0.13610995,-0.5262323,0.13013905,1.56E-05,389
0.56700838,-6.83E-02,5.96E-02,0.40212464,-0.1505827,-0.47555608,1.56E-05,390
-1.8657866,1.3480362,1.3643506,-0.36876452,-8.51E-02,-0.10623525,1.56E-05,391
-0.41678938,-0.18022472,8.24E-02,-0.30712637,-1.001243,0.65498036,1.56E-05,392
-0.2057001,6.26E-02,-0.15486695,0.462511,-0.35155067,-0.8639856,1.56E-05,393
-0.67011458,0.55548865,1.1098717,-0.52896428,0.43734738,0.32469079,1.56E-05,394
-0.17918012,0.48373753,-0.14560317,-5.30E-02,-0.49634236,-0.13081419,1.56E-05,395
0.36447889,0.84661412,-0.56854433,-0.2713652,-3.06E-02,0.26190901,1.56E-05,396
-0.24721625,-6.78E-02,-0.15767765,0.13877875,-6.44E-02,9.54E-02,1.56E-05,397
7.13E-02,0.18249033,-0.32650322,-0.29200307,0.84540129,-1.2089292,1.56E-05,398
-0.84841275,-2.1014841,0.67185861,0.53342825,-0.18050525,0.19720519,1.56E-05,399
-0.67008197,0.54372382,-0.19256631,-0.9404757,-0.2935476,-0.55626285,1.56E-05,400
1.8547716,-0.22383182,-1.4230119,8.03E-02,0.12162291,-0.30540335,1.56E-05,401
-8.16E-02,-0.18828367,-2.39E-02,0.24457262,-0.56288171,0.44870892,1.56E-05,402
5.93E-02,-1.0991182,5.06E-02,-0.19678271,-0.19015084,-0.63869393,1.56E-05,403
0.46582514,-5.48E-02,-0.50473237,0.4888843,-0.63379115,-0.63016886,1.56E-05,404
1.8720882,1.61E-02,0.81879312,9.98E-02,-0.15338841,-0.42476106,1.56E-05,405
0.16343877,-0.2035663,0.11557806,0.5661661,4.00E-02,0.85604173,1.56E-05,406
-0.37196663,-0.48482668,-3.39E-02,0.60854566,0.17487137,-0.11214996,1.56E-05,407
1.0661591,0.41823116,0.39468884,7.70E-02,9.92E-02,0.54217952,1.56E-05,408
-0.11265398,1.0049944,-0.14060141,0.2901454,0.32996774,-0.40541437,1.56E-05,409
1.2593144,1.382818,-3.75E-02,-0.38374549,-7.63E-02,0.16353399,1.56E-05,410
0.67706156,-0.42881602,0.64408237,-0.29905474,7.66E-02,0.15050673,1.56E-05,411
0.45008251,-1.1701524,1.3551643,2.07E-02,9.72E-02,-0.30129436,1.56E-05,412
0.45930827,-2.94E-02,-0.36048287,-0.25965533,-0.11350541,-3.59E-02,1.56E-05,413
-0.73022878,1.1789756,0.51578081,0.14007011,0.12548026,2.06E-02,1.56E-05,414
0.61122513,0.48355237,0.31803736,7.05E-02,-0.64485013,6.72E-02,1.56E-05,415
-0.22690266,1.1006079,0.57120377,-0.28928983,-0.30109581,3.82E-02,1.56E-05,416
0.11931372,0.85850221,0.25594836,0.1803118,3.27E-02,0.45347387,1.56E-05,417
-0.26170075,1.18E-02,-0.68328995,-0.26565039,0.1696665,-0.17553726,1.56E-05,418
0.24701607,-0.21073638,0.22702646,0.3550117,-0.86043745,9.72E-02,1.56E-05,419
-0.28176728,-2.84E-02,-0.94434273,0.48816222,0.27958512,0.47775403,1.56E-05,420
7.11E-02,0.60873681,-1.75E-02,-0.63219374,-5.96E-03,-0.16528767,1.56E-05,421
7.98E-02,-1.9139714,0.56198961,-0.25520626,-3.46E-02,-0.11109487,1.56E-05,422
0.44791117,-0.14508376,0.20755604,0.40489975,0.27901214,0.37584081,1.56E-05,423
-0.18373226,-0.50842077,0.31303641,-0.36690295,0.20639777,-0.16250274,1.56E-05,424
4.45E-02,0.31086308,-0.84908515,-6.13E-02,4.08E-02,0.35390893,1.56E-05,425
8.32E-02,0.55429268,0.3177295,0.16915843,0.19485541,0.34821907,1.56E-05,426
-0.22944148,0.43234432,-1.164555,-7.73E-02,-0.55524129,-0.30914602,1.56E-05,427
-0.28261086,-0.21988432,2.83E-03,-0.64138913,-0.64642721,-0.41009909,1.56E-05,428
-1.5263776,0.52471161,-0.91205239,-2.83E-02,1.30E-02,0.15842721,1.56E-05,429
-9.18E-02,-1.87E-02,8.18E-02,1.4624324,-0.32549718,3.91E-02,1.56E-05,430
0.10826927,0.14029247,-8.78E-02,-0.82218754,0.85291994,-0.23285641,1.56E-05,431
0.93782294,0.47914577,-3.1227126,1.61E-02,-5.34E-02,0.36229265,1.56E-05,432
-0.68084294,0.33864319,-0.26508373,-0.4032118,0.37193421,-0.47225574,1.56E-05,433
1.213542,-0.7533353,-7.74E-02,0.10745242,-0.53159517,0.36349142,1.56E-05,434
0.78388971,0.11877074,-0.12167536,-0.43779421,-0.12287687,-0.57435441,1.56E-05,435
-9.56E-02,-0.50469637,-0.23670967,5.79E-02,-0.51881617,0.13318002,1.56E-05,436
-0.42703286,0.35126528,-0.30331787,0.30119783,0.12557374,-0.18116665,1.56E-05,437
0.83130497,-0.41820684,-0.54604554,0.10778292,0.27878746,9.99E-02,1.56E-05,438
-2.3209281,0.47639242,-1.8708931,0.17007397,-3.89E-02,1.52E-02,1.56E-05,439
-0.35299051,-0.36421728,-0.18559046,0.71152544,0.28067294,-7.93E-02,1.56E-05,440
-1.9578295,-0.20844007,1.3455557,-2.78E-02,-0.13646154,0.29677355,1.56E-05,441
0.1329584,-0.12052908,0.43291155,-0.4029105,-0.12941553,0.63201529,1.56E-05,442
0.31075662,-0.39199781,0.51490903,0.3882145,-0.31221533,0.3470836,1.56E-05,443
7.62E-02,5.50E-02,0.30804798,0.1793206,0.10987476,-3.52E-02,1.56E-05,444
-8.35E-02,4.57E-03,-0.23128518,0.58284569,-0.16733919,-1.1527236,1.56E-05,445
3.27E-02,-0.52552265,-1.71E-02,0.51850313,-0.1557003,0.77727234,1.56E-05,446
1.4395026,-0.94102299,-0.91536301,0.38334185,0.1934392,1.59E-02,1.56E-05,447
0.47310185,-2.59E-02,-0.13786802,0.15607512,-0.54519618,-3.78E-02,1.56E-05,448
4.91E-02,0.41820347,-6.60E-02,-0.37930408,0.16582695,4.68E-03,1.56E-05,449
7.65E-02,-0.39038298,-0.33386952,2.69E-02,-0.1185789,0.94608617,1.56E-05,450
0.12333457,0.40895811,-0.92318821,0.13230826,-0.19313902,-0.76128012,1.56E-05,451
-1.0580128,-0.43983409,-0.84573174,-5.79E-02,0.53916442,-0.26214311,1.56E-05,452
-0.86848855,-3.2454505,0.68223,2.24E-02,-5.47E-02,-0.1125069,1.56E-05,453
-0.45511863,0.17011173,0.51281112,-0.1148009,-0.24669817,0.27459329,1.56E-05,454
0.79061902,-0.55181652,-0.81762874,-0.49475369,0.26496878,-0.43532699,1.56E-05,455
0.27257299,4.15E-03,0.20640668,0.32755375,-0.11664131,0.45723116,1.56E-05,456
1.4548718,-0.30781177,0.23491815,0.39022258,0.18260302,-0.11339822,1.56E-05,457
-0.17594565,0.10282868,0.33033854,-0.27900186,0.17205499,0.54101068,1.56E-05,458
1.6567512,-1.52E-03,0.64289236,-0.17164281,-0.16038962,0.18104535,1.56E-05,459
0.35997406,1.17E-02,-0.63935089,0.33286268,-0.60067219,-0.61674428,1.56E-05,460
-0.24748865,0.17616427,-9.43E-02,0.34082773,0.57306355,-1.043607,1.56E-05,461
4.38E-02,0.25609678,5.80E-02,-0.19663224,-0.49370652,-0.85908502,1.56E-05,462
0.12215778,0.46703887,1.0282997,4.14E-02,-0.36115217,2.07E-02,1.56E-05,463
1.12E-02,0.41871083,0.14977992,0.14912695,-0.33245033,0.18639956,1.56E-05,464
0.3888073,-0.34470817,1.1209656,0.23139833,8.28E-02,0.25263917,1.56E-05,465
1.5681245,2.3234854,0.11034861,0.13774468,-0.20163751,0.13444416,1.56E-05,466
-0.31961879,6.08E-02,9.43E-02,-0.13757838,-0.71119863,-0.43673083,1.56E-05,467
-0.87385082,1.6255363,-2.5399623,4.34E-02,0.13168627,-0.25333801,1.56E-05,468
-0.53558433,-1.1538578,1.8455604,0.19422594,0.16520731,1.46E-02,1.56E-05,469
-0.2069537,-8.32E-02,1.00E-02,0.33548933,-1.3588989,0.54200894,1.56E-05,470
-0.31517211,-0.36201593,7.41E-02,-0.32244569,6.33E-03,-0.53116745,1.56E-05,471
0.50967324,-0.55580598,-0.71695548,-0.4906759,0.59118527,0.58293205,1.56E-05,472
-3.4275265,2.3266041,-0.90244472,-8.39E-02,-0.14138274,0.12666617,1.56E-05,473
2.7876871,-1.3689588,-0.85272235,0.21817364,0.32060346,-4.25E-02,1.56E-05,474
0.33067247,0.21098484,-0.19278781,-0.23218542,-1.39E-02,0.51698852,1.56E-05,475
0.71347284,-0.76209199,1.9957454,-0.57350409,-2.79E-02,0.26883876,1.56E-05,476
2.32E-02,-8.01E-02,0.22904491,-0.39568558,0.44381046,-0.21692413,1.56E-05,477
-2.65E-02,0.24619633,-0.71918565,-0.15410472,0.72065037,-6.49E-02,1.56E-05,478
-0.30150339,8.69E-02,0.34259909,0.25277561,-0.75955302,-0.41587773,1.56E-05,479
-0.45384422,-1.0735472,0.1542349,-0.35464874,-0.41060144,0.21632469,1.56E-05,480
-0.42042741,-0.11572702,-0.54726022,0.37884435,-0.73584229,-0.30940661,1.56E-05,481
-0.77288473,0.10896994,7.58E-02,0.27538019,1.1638639,0.25196603,1.56E-05,482
0.24119413,-0.71583623,-0.81185883,-4.43E-03,-0.41560832,-0.25278157,1.56E-05,483
0.38701379,0.13188607,-0.11426137,-0.4843007,0.33309513,2.75E-04,1.56E-05,484
0.21272601,0.66734743,-0.26403883,-0.12793326,-0.52432156,0.19558787,1.56E-05,485
1.1317039,-0.53217679,2.08E-02,0.29787454,-0.17558955,-0.65781325,1.56E-05,486
-0.57937723,4.12E-02,0.30330151,-0.6361866,-0.24550442,0.49501827,1.56E-05,487
-0.15944608,-0.91130239,-0.10664455,0.15762274,-0.12126896,-0.58995569,1.56E-05,488
5.07E-02,0.50755799,9.90E-03,-0.48255065,0.28299996,-0.10562027,1.56E-05,489
2.34E-02,-0.31891939,0.55006361,-0.26143616,-0.49691179,9.33E-02,1.56E-05,490
0.16476499,9.00E-02,-0.49751103,-0.32936603,0.34170416,-0.17891288,1.56E-05,491
0.62201822,-8.96E-02,-0.39125454,-0.51091498,0.30722913,0.94481266,1.56E-05,492
-0.12932314,0.26119268,2.50E-02,0.27835232,0.81838566,-0.47353661,1.56E-05,493
2.08E-02,-8.94E-02,-0.1909855,-0.37570438,-0.52986687,0.40418428,1.56E-05,494
8.32E-02,-1.89E-03,-2.85E-02,-7.95E-02,0.25529927,8.10E-02,1.56E-05,495
-1.628058,1.994722,1.2058229,0.17429878,-0.127189,-1.52E-02,1.56E-05,496
-0.15425745,0.12580141,0.38032004,-0.36729604,0.16701098,-6.14E-02,1.56E-05,497
-0.20685962,-0.78354949,0.80393529,7.56E-03,-0.4300831,0.61921948,1.56E-05,498
-0.28600091,0.16061869,-0.23982982,-4.60E-02,0.54330409,0.18834829,1.56E-05,499
0.95964801,-4.85E-02,-0.94476074,0.34630418,-0.5564568,-2.90E-02,1.56E-05,500
